,005930.KS,009540.KS,034020.KS,105560.KS,005380.KS,005490.KS,207940.KS,090430.KS,035420.KS
2022-06-17,54946.24609375,83470.0390625,17050.0,43175.61328125,140537.0,232267.765625,1279229.875,135286.265625,231443.328125
2022-06-20,53935.52734375,83944.84375,16400.0,42595.51953125,140950.34375,223419.53125,1263854.5,135286.265625,228032.578125
2022-06-21,53751.7578125,86983.5703125,16650.0,42098.2890625,142603.71875,221649.84375,1262317.0,136740.953125,233392.296875
2022-06-22,52924.8203125,84324.6796875,16050.0,40316.578125,141777.0625,214571.1875,1256166.875,122678.9453125,223160.09375
2022-06-23,52741.046875,83090.1953125,16900.0,39695.05078125,141363.671875,207050.15625,1260779.5,124133.6484375,228032.578125
2022-06-24,53659.87890625,83659.9609375,16950.0,40606.62890625,143017.09375,210589.453125,1277692.375,125588.3359375,241188.296875
2022-06-27,54027.4140625,86603.71875,18200.0,40523.75390625,151283.96875,210589.453125,1239254.0,129467.5078125,242650.046875
2022-06-28,54578.71875,86983.5703125,18750.0,40938.1015625,153764.015625,215013.578125,1253091.75,128497.71875,246060.78125
2022-06-29,53618.20703125,86603.71875,19800.0,40268.36328125,145868.015625,210515.4375,1231566.25,134801.359375,240213.796875
2022-06-30,52693.75390625,89167.6484375,19400.0,40310.22265625,150023.8125,207366.65625,1214653.375,126073.21875,233879.578125
